,Candidate,clean_name,State,District,num_candidates_in_race,Office Type,Race Type,Primary Status,Primary Runoff Status,General Status,Primary %,Endorsements,district_identifier,district_lean,Cand_Office,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date,Republican?,Challenger?(else_open),received_endorsements?
616,Bruce Fischer,bruce fischer,SC,U.S. House South Carolina District 7,4,Representative,Regular,Lost,None,None,11.22,0.0,SC-7,-24.63395,H,DEM,CHALLENGER,43903.02,24973.73,6256.77,5000.0,600.0,1920.0,2520.0,0.0,0.0,1118.02,3638.02,0.0,40000.0,0.0,40000.0,0.0,0,0,265.0,24973.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3638.02,24973.73,0.0,0.0,07/01/2017,False,True,False
617,Mal Hyman,mal hyman,SC,U.S. House South Carolina District 7,4,Representative,Regular,Advanced,Lost,None,29.700001,4.0,SC-7,-24.63395,H,DEM,CHALLENGER,53061.78,53061.78,0.0,0.0,20608.0,32453.78,53061.78,0.0,0.0,0.0,53061.78,0.0,0.0,0.0,0.0,0.0,0,0,0.0,53061.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53061.78,53061.78,0.0,0.0,06/26/2017,False,True,True
618,Robert Williams,robert williams,SC,U.S. House South Carolina District 7,4,Representative,Regular,Advanced,Advanced,On the Ballot,41.299999,0.0,SC-7,-24.63395,H,DEM,CHALLENGER,26214.29,26667.29,1116.01,0.0,20631.92,4927.19,25559.11,500.0,24.95,125.0,26209.06,0.0,0.0,0.0,0.0,0.0,0,0,5.23,26667.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26209.06,26667.29,0.0,0.0,02/12/2018,False,True,False
619,Martin Olsen,martin olsen,TN,U.S. House Tennessee District 1,1,Representative,Regular,Advanced,None,On the Ballot,100.0,0.0,TN-1,-60.152809999999995,H,DEM,CHALLENGER,163457.48,163213.41,244.07,0.0,84419.92,49466.3,133886.22,2850.0,0.0,26256.3,162992.52,0.0,0.0,0.0,0.0,464.96,0,0,0.0,163213.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162992.52,162748.45,0.0,0.0,07/01/2017,False,True,False
620,Jason Emert,jason emert,TN,U.S. House Tennessee District 2,10,Representative,Regular,Lost,None,None,2.3,0.0,TN-2,-36.2934,H,REP,OPEN,487156.68,487156.68,0.0,252780.0,85750.0,7925.44,93675.44,5250.0,0.0,65334.88,164260.32,0.0,322000.0,0.0,322000.0,896.36,0,0,0.0,478802.02,0.0,0.0,0.0,0.0,0.0,0.0,7410.0,0.0,0.0,7410.0,944.66,156850.32,477905.66,0.0,0.0,11/01/2017,True,False,False
621,Tim Burchett,tim burchett,TN,U.S. House Tennessee District 2,10,Representative,Regular,Advanced,None,On the Ballot,48.2,0.0,TN-2,-36.2934,H,REP,OPEN,1094057.68,958168.08,135889.6,0.0,958480.15,25337.28,983817.43,108825.0,0.0,0.0,1092642.43,0.0,0.0,0.0,0.0,1415.25,0,0,0.0,946289.08,0.0,0.0,0.0,0.0,0.0,0.0,11879.0,0.0,0.0,11879.0,0.0,1080763.43,944873.83,0.0,0.0,07/01/2017,True,False,False
622,Hank Hamblin,hank hamblin,TN,U.S. House Tennessee District 2,10,Representative,Regular,Lost,None,None,0.9,0.0,TN-2,-36.2934,H,REP,OPEN,10945.94,13568.86,-2622.25,6250.0,3507.12,1188.82,4695.94,0.0,0.0,0.0,4695.94,0.0,6250.0,0.0,6250.0,0.0,0,0,0.0,13568.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4695.94,13568.86,0.67,0.0,02/17/2018,True,False,False
623,Renee Hoyos,renee hoyos,TN,U.S. House Tennessee District 2,10,Representative,Regular,Advanced,None,On the Ballot,72.410004,0.0,TN-2,-36.2934,H,DEM,OPEN,351595.19,347366.36,4219.11,0.0,338040.55,0.0,338040.55,989.78,0.0,6334.61,345364.94,0.0,5750.0,0.0,5750.0,0.0,0,0,480.25,340926.58,0.0,0.0,0.0,5750.0,0.0,5750.0,0.0,0.0,689.78,689.78,0.0,344675.16,340926.58,0.0,0.0,09/09/2017,False,False,False
624,Danielle Mitchell,danielle mitchell,TN,U.S. House Tennessee District 3,1,Representative,Regular,Advanced,None,On the Ballot,100.0,0.0,TN-3,-38.45357,H,DEM,CHALLENGER,293347.43,284785.18,8562.25,0.0,183978.34,86160.52,270138.86,10200.0,900.0,11046.77,292285.63,0.0,1000.0,0.0,1000.0,0.0,0,0,61.8,279750.18,0.0,0.0,0.0,1000.0,0.0,1000.0,25.0,10.0,0.0,35.0,4000.0,292250.63,279750.18,0.0,0.0,11/01/2016,False,True,False
625,Jody Ball,jody ball,TN,U.S. House Tennessee District 5,2,Representative,Regular,Advanced,None,On the Ballot,55.9,0.0,TN-5,16.73503,H,REP,CHALLENGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/15/2018,True,True,False
626,Judd Matheny,judd matheny,TN,U.S. House Tennessee District 6,9,Representative,Regular,Lost,None,None,15.9,1.0,TN-6,-52.82216999999999,H,REP,OPEN,276131.91,276131.91,0.0,0.0,221185.7,35890.39,257076.09,19000.0,0.0,0.0,276076.09,0.0,0.0,0.0,0.0,55.82,0,0,0.0,274946.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1085.41,275976.09,274890.68,0.0,0.0,07/01/2017,True,False,True
627,John Rose,john rose,TN,U.S. House Tennessee District 6,9,Representative,Regular,Advanced,None,On the Ballot,41.3,0.0,TN-6,-52.82216999999999,H,REP,OPEN,5241823.34,5212189.78,29633.56,2031634.83,751685.88,13430.0,765115.88,194500.0,0.0,0.0,959615.88,0.0,781634.83,3500000.0,4281634.83,572.63,0,0,0.0,2962189.78,0.0,0.0,0.0,250000.0,2000000.0,2250000.0,0.0,0.0,0.0,0.0,0.0,959615.88,2961617.15,0.0,0.0,08/09/2017,True,False,False
628,"LaVern ""U-Turn LaVern"" Vivio",lavern vivio,TN,U.S. House Tennessee District 6,9,Representative,Regular,Lost,None,None,8.8,0.0,TN-6,-52.82216999999999,H,REP,OPEN,28214.83,28239.53,-14117.43,0.0,22348.5,5866.33,28214.83,0.0,0.0,0.0,28214.83,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26019.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,28214.83,26019.53,0.0,0.0,04/01/2018,True,False,False
629,Dawn Barlow,dawn barlow,TN,U.S. House Tennessee District 6,9,Representative,Regular,Advanced,None,On the Ballot,54.509997999999996,0.0,TN-6,-52.82216999999999,H,DEM,OPEN,44570.15,43317.14,67.1,0.0,17570.97,2469.35,20040.32,1142.95,17186.88,6200.0,44570.15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,43317.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44570.15,43317.14,7002.48,0.0,01/01/2018,False,False,False
630,Merrilee Wineinger,merrilee wineinger,TN,U.S. House Tennessee District 6,9,Representative,Regular,Lost,None,None,22.059998999999998,0.0,TN-6,-52.82216999999999,H,DEM,OPEN,47006.71,46806.88,199.83,0.0,6074.0,15989.0,22063.0,0.0,0.0,24943.71,47006.71,0.0,0.0,0.0,0.0,0.0,0,0,0.0,45463.38,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,0.0,0.0,1325.0,18.5,45681.71,45463.38,0.0,0.0,01/01/2018,False,False,False
631,Peter Heffernan,peter heffernan,TN,U.S. House Tennessee District 6,9,Representative,Regular,Lost,None,None,8.369999900000002,8.0,TN-6,-52.82216999999999,H,DEM,OPEN,30899.63,28874.41,0.0,0.0,9050.0,0.0,9050.0,0.0,0.0,1849.63,10899.63,0.0,20000.0,0.0,20000.0,0.0,0,0,0.0,7874.41,0.0,0.0,0.0,20000.0,0.0,20000.0,1000.0,0.0,0.0,1000.0,0.0,9899.63,7874.41,0.0,0.0,04/01/2018,False,False,True
632,Mark Green,mark green,TN,U.S. House Tennessee District 7,3,Representative,Regular,Advanced,None,On the Ballot,100.0,2.0,TN-7,-41.89844,H,REP,OPEN,2461275.21,2445092.89,16182.32,133000.0,1265391.11,0.0,1265391.11,218309.1,100.0,120025.0,1603825.21,49450.0,808000.0,0.0,808000.0,0.0,0,0,0.0,1763692.89,0.0,0.0,0.0,675000.0,0.0,675000.0,5400.0,0.0,0.0,5400.0,1000.0,1598425.21,1763692.89,0.0,0.0,10/01/2017,True,False,True
633,Justin Kanew,justin kanew,TN,U.S. House Tennessee District 7,3,Representative,Regular,Advanced,None,On the Ballot,62.110001000000004,0.0,TN-7,-41.89844,H,DEM,OPEN,494481.5,491053.76,3427.74,0.0,322482.36,167564.15,490046.51,0.0,0.0,3400.0,493446.51,0.0,0.0,0.0,0.0,1034.99,0,0,0.0,489393.33,0.0,0.0,0.0,0.0,0.0,0.0,60.43,0.0,0.0,60.43,1600.0,493386.08,488358.34,0.0,0.0,04/01/2017,False,False,False
634,Matt Reel,matt reel,TN,U.S. House Tennessee District 7,3,Representative,Regular,Lost,None,None,37.889998999999996,0.0,TN-7,-41.89844,H,DEM,OPEN,196825.78,192471.48,4354.3,21000.0,133909.28,27141.5,161050.78,9500.0,0.0,2700.0,173250.78,0.0,21000.0,0.0,21000.0,2575.0,0,0,0.0,176671.48,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,0.0,0.0,15800.0,0.0,157450.78,174096.48,0.0,0.0,01/01/2017,False,False,False
635,Charlotte Bergmann,charlotte bergmann,TN,U.S. House Tennessee District 9,1,Representative,Regular,Advanced,None,On the Ballot,100.0,0.0,TN-9,53.284530000000004,H,REP,CHALLENGER,74193.31,72217.79,1975.52,1651.56,50259.2,21282.55,71541.75,1000.0,0.0,0.0,72541.75,0.0,1651.56,0.0,1651.56,0.0,0,0,0.0,72217.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72541.75,72217.79,0.0,0.0,01/01/2018,True,True,False
636,Brent Beal,brent beal,TX,U.S. House Texas District 1,2,Representative,Regular,Lost,None,None,38.959998999999996,6.0,TX-1,-50.29572,H,DEM,CHALLENGER,76235.51,75568.28,667.23,0.0,59692.42,4984.43,64676.85,0.0,4000.0,1388.14,70064.99,0.0,0.0,6170.52,6170.52,0.0,0,0,0.0,65712.76,0.0,0.0,0.0,0.0,6170.52,6170.52,2000.0,0.0,0.0,2000.0,1685.0,68064.99,65712.76,0.0,0.0,04/01/2017,False,True,True
637,Kevin Nelson,kevin nelson,TX,U.S. House Texas District 10,6,Representative,Regular,Lost,None,None,4.1199999,0.0,TX-10,-9.226946,H,DEM,CHALLENGER,26219.21,6040.06,20179.15,22000.0,0.0,0.0,0.0,0.0,0.0,4219.21,4219.21,0.0,22000.0,0.0,22000.0,0.0,0,0,0.0,6040.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4219.21,6040.06,0.0,0.0,11/09/2016,False,True,False
638,Matt Harris,matt harris,TX,U.S. House Texas District 10,6,Representative,Regular,Lost,None,None,7.320000200000001,0.0,TX-10,-9.226946,H,DEM,CHALLENGER,5115.0,911.23,4203.77,0.0,3950.0,1165.0,5115.0,0.0,0.0,0.0,5115.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,911.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5115.0,911.23,0.0,0.0,11/01/2017,False,True,False
639,Tawana Cadien,tawana cadien,TX,U.S. House Texas District 10,6,Representative,Regular,Advanced,Lost,None,17.959999,0.0,TX-10,-9.226946,H,DEM,CHALLENGER,2423.13,11400.58,-10800.67,31243.37,1200.0,213.13,1413.13,0.0,0.0,1000.0,2413.13,0.0,0.0,0.0,0.0,0.0,0,0,10.0,11400.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413.13,11400.58,-242.48,0.0,01/01/2017,False,True,False
640,Adrienne Bell,adrienne bell,TX,U.S. House Texas District 14,2,Representative,Regular,Advanced,None,On the Ballot,79.83000200000001,0.0,TX-14,-24.64901,H,DEM,CHALLENGER,211626.33,206526.16,5100.17,4399.01,74935.94,112409.81,187345.75,19428.38,4000.0,0.0,210774.13,0.0,0.0,0.0,0.0,852.16,0,0,0.04,203483.06,0.0,0.0,0.0,0.0,0.0,0.0,1543.1,0.0,0.0,1543.1,1500.0,209231.03,202630.9,0.0,0.0,05/16/2017,False,True,False
641,Rick Seeberger,rick seeberger,TX,U.S. House Texas District 16,8,Representative,Regular,Advanced,None,On the Ballot,69.35,0.0,TX-16,31.43062,H,REC,OPEN,50106.01,49210.07,829.99,13658.53,21200.22,8896.57,30096.79,0.0,0.0,5145.74,35242.53,0.0,13658.53,0.0,13658.53,0.0,0,0,1204.95,49120.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.62,35242.53,49120.45,0.0,0.0,10/01/2017,False,False,False
642,Alia Garcia-Ureste,alia garcia-ureste,TX,U.S. House Texas District 16,8,Representative,Regular,Lost,None,None,30.65,0.0,TX-16,31.43062,H,REP,OPEN,165.0,0.45,164.55,0.0,0.0,160.0,160.0,0.0,0.0,5.0,165.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.45,0.0,0.0,10/01/2017,True,False,False
643,Dori Fenenbock,dori fenenbock,TX,U.S. House Texas District 16,8,Representative,Regular,Lost,None,None,21.969998999999998,0.0,TX-16,31.43062,H,DEM,OPEN,1053359.08,1053359.08,0.0,0.0,622850.08,13706.0,636556.08,8850.0,4000.0,0.0,649406.08,0.0,400030.0,0.0,400030.0,3923.0,0,0,0.0,905689.67,0.0,0.0,0.0,16244.41,0.0,16244.41,123800.0,0.0,1500.0,125300.0,6125.0,524106.08,901766.67,0.0,0.0,05/17/2017,False,False,False
644,Enrique Garcia,enrique garcia,TX,U.S. House Texas District 16,8,Representative,Regular,Lost,None,None,5.329999900000001,0.0,TX-16,31.43062,H,DEM,OPEN,108220.79,108245.79,-25.0,0.0,11235.0,5789.41,17024.41,0.0,0.0,0.0,17024.41,0.0,0.0,91196.38,91196.38,0.0,0,0,0.0,108245.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17024.41,108245.79,0.0,0.0,07/01/2017,False,False,False
645,Veronica Escobar,veronica escobar,TX,U.S. House Texas District 16,8,Representative,Regular,Advanced,None,On the Ballot,61.529999,0.0,TX-16,31.43062,H,DEM,OPEN,1445479.43,1208479.57,236999.86,0.0,805777.99,131874.69,937652.68,421840.11,4000.0,0.0,1363492.79,67880.07,0.0,0.0,0.0,14106.57,0,0,0.0,1143374.74,0.0,0.0,0.0,0.0,0.0,0.0,17615.09,0.0,0.0,17615.09,47489.74,1345877.7,1129268.17,0.0,0.0,08/25/2017,False,False,False
646,Dale Mantey,dale mantey,TX,U.S. House Texas District 17,2,Representative,Regular,Lost,None,None,36.599998,0.0,TX-17,-18.24645,H,DEM,CHALLENGER,25471.0,14878.37,1411.34,0.0,13000.0,8471.0,21471.0,0.0,0.0,4000.0,25471.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14878.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25471.0,14878.37,313.62,0.0,07/01/2017,False,True,False
647,Ava Pate,ava pate,TX,U.S. House Texas District 18,1,Representative,Regular,Advanced,None,On the Ballot,100.0,0.0,TX-18,48.86392,H,REP,CHALLENGER,10883.41,10287.27,950.78,0.0,5000.0,1620.0,6620.0,0.0,0.0,4263.41,10883.41,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10287.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10883.41,10287.27,354.64,0.0,01/01/2017,True,True,False
648,Kevin Roberts,kevin roberts,TX,U.S. House Texas District 2,14,Representative,Regular,Advanced,Lost,None,33.03,1.0,TX-2,-9.060513,H,REP,OPEN,1086643.11,1086643.11,0.0,0.0,581875.18,20721.08,602596.26,87835.25,0.0,3125.0,693556.51,0.0,393000.0,0.0,393000.0,86.6,0,0,0.0,992718.65,0.0,0.0,0.0,78142.41,0.0,78142.41,13500.0,0.0,0.0,13500.0,2282.05,680056.51,992632.05,0.0,0.0,11/08/2017,True,False,True
649,Daniel Crenshaw,daniel crenshaw,TX,U.S. House Texas District 2,14,Representative,Regular,Advanced,Advanced,On the Ballot,27.42,1.0,TX-2,-9.060513,H,UNK,OPEN,1865423.71,1844245.24,21178.47,0.0,1293131.16,196485.47,1489616.63,347472.17,0.0,156.0,1837244.8,25756.57,0.0,0.0,0.0,1931.2,0,0,491.14,1748848.24,0.0,0.0,0.0,0.0,0.0,0.0,22264.0,0.0,2300.0,24564.0,70833.0,1812680.8,1746917.04,0.0,0.0,11/16/2017,False,False,True
650,David Balat,david balat,TX,U.S. House Texas District 2,14,Representative,Regular,Lost,None,None,0.75,0.0,TX-2,-9.060513,H,REP,OPEN,180021.54,180021.54,0.0,41755.13,87721.28,5301.0,93022.28,0.0,0.0,0.0,93022.28,0.0,86600.0,0.0,86600.0,395.61,0,0,3.65,114526.67,0.0,0.0,0.0,44844.87,0.0,44844.87,20250.0,0.0,0.0,20250.0,400.0,72772.28,114131.06,0.0,0.0,01/01/2017,True,False,False
651,Rick Walker,rick walker,TX,U.S. House Texas District 2,14,Representative,Regular,Lost,None,None,7.18,0.0,TX-2,-9.060513,H,REP,OPEN,602161.61,601096.66,1064.95,250000.0,103208.0,2367.17,105575.17,0.0,0.0,0.0,105575.17,0.0,495000.0,0.0,495000.0,1586.44,0,0,0.0,476766.66,0.0,0.0,0.0,100000.0,0.0,100000.0,24330.0,0.0,0.0,24330.0,0.0,81245.17,475180.22,0.0,0.0,10/01/2017,True,False,False
652,Kathaleen Wall,kathaleen wall,TX,U.S. House Texas District 2,14,Representative,Regular,Lost,None,None,27.08,1.0,TX-2,-9.060513,H,REP,OPEN,6213448.49,6213351.28,97.21,0.0,32900.0,5816.0,38716.0,5000.0,0.0,6169732.49,6213448.49,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6192371.28,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,5000.0,7000.0,13980.0,6206448.49,6192371.28,0.0,0.0,11/20/2017,True,False,True
653,Ali Khorasani,ali khorasani,TX,U.S. House Texas District 2,14,Representative,Regular,Lost,None,None,7.5,0.0,TX-2,-9.060513,H,DEM,OPEN,12829.87,12221.99,607.88,0.0,2760.22,3324.51,6084.73,0.0,4216.5,2528.64,12829.87,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12157.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.73,12829.87,12157.26,0.0,0.0,04/01/2017,False,False,False
654,Jimmy Darnell Jones,jimmy darnell jones,TX,U.S. House Texas District 2,14,Representative,Regular,Lost,None,None,22.08,0.0,TX-2,-9.060513,H,DEM,OPEN,19035.37,13826.13,5209.24,0.0,7916.0,11119.37,19035.37,0.0,0.0,0.0,19035.37,0.0,0.0,0.0,0.0,0.0,0,0,0.0,13826.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19035.37,13826.13,0.0,0.0,10/01/2017,False,False,False
655,Silky Malik,silky malik,TX,U.S. House Texas District 2,14,Representative,Regular,Lost,None,None,9.6999998,6.0,TX-2,-9.060513,H,DEM,OPEN,19431.18,19523.63,-1113.73,0.0,1717.0,2601.0,4318.0,0.0,4000.0,11113.18,19431.18,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19523.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19431.18,19523.63,0.0,0.0,10/01/2017,False,False,True
656,Chip Roy,chip roy,TX,U.S. House Texas District 21,22,Representative,Regular,Advanced,Advanced,On the Ballot,27.06,4.0,TX-21,-10.20758,H,REP,OPEN,1895147.95,1757842.15,137305.8,0.0,1311647.48,273032.03,1584679.51,306839.29,500.0,1308.57,1893327.37,1820.58,0.0,0.0,0.0,0.0,0,0,0.0,1747592.15,0.0,0.0,0.0,0.0,0.0,0.0,8250.0,0.0,2000.0,10250.0,0.0,1883077.37,1747592.15,0.0,0.0,10/01/2017,True,False,True
657,Jason Isaac,jason isaac,TX,U.S. House Texas District 21,22,Representative,Regular,Lost,None,None,10.04,0.0,TX-21,-10.20758,H,REP,OPEN,253514.56,253099.01,415.55,3375.0,224110.03,15529.53,239639.56,9000.0,0.0,1500.0,250139.56,0.0,3375.0,0.0,3375.0,0.0,0,0,0.0,216149.01,0.0,0.0,0.0,0.0,0.0,0.0,36950.0,0.0,0.0,36950.0,0.0,213189.56,216149.01,0.0,0.0,10/01/2017,True,False,False
658,Susan Narvaiz,susan narvaiz,TX,U.S. House Texas District 21,22,Representative,Regular,Lost,None,None,3.79,0.0,TX-21,-10.20758,H,REP,OPEN,70808.77,70387.05,421.72,0.0,21250.0,2860.0,24110.0,0.0,0.0,46545.84,70655.84,0.0,0.0,0.0,0.0,150.45,0,0,2.48,70387.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70655.84,70236.6,0.0,0.0,10/01/2017,True,False,False
659,Autry Pruitt,autry pruitt,TX,U.S. House Texas District 21,22,Representative,Regular,Lost,None,None,0.63,0.0,TX-21,-10.20758,H,REP,OPEN,13191.0,13191.0,0.0,7000.0,11750.0,1441.0,13191.0,0.0,0.0,0.0,13191.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,13191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13191.0,13191.0,0.0,0.0,06/26/2017,True,False,False
660,Robert Stovall,robert stovall,TX,U.S. House Texas District 21,22,Representative,Regular,Lost,None,None,4.76,0.0,TX-21,-10.20758,H,REP,OPEN,159554.5,157404.17,2150.33,69900.0,110450.0,7569.0,118019.0,5500.0,0.0,1035.0,124554.0,0.0,35000.0,0.0,35000.0,0.5,0,0,0.0,157204.17,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,124354.0,157203.67,0.0,0.0,10/01/2017,True,False,False
661,Jenifer Sarver,jenifer sarver,TX,U.S. House Texas District 21,22,Representative,Regular,Lost,None,None,5.61,0.0,TX-21,-10.20758,H,REP,OPEN,213468.8,208073.06,5395.74,0.0,176220.86,24251.96,200472.82,4500.0,0.0,25.0,204997.82,0.0,8470.98,0.0,8470.98,0.0,0,0,0.0,199602.08,0.0,0.0,0.0,8470.98,0.0,8470.98,0.0,0.0,0.0,0.0,0.0,204997.82,199602.08,0.0,0.0,10/01/2017,True,False,False
662,Foster Hagen,foster hagen,TX,U.S. House Texas District 21,22,Representative,Regular,Lost,None,None,0.55,0.0,TX-21,-10.20758,H,REP,OPEN,13685.01,13685.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13685.01,13685.01,0.0,0.0,0.0,0.0,0.0,0,0,0.0,13685.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13685.01,13685.01,0.0,0.0,11/21/2017,True,False,False
663,William Negley,william negley,TX,U.S. House Texas District 21,22,Representative,Regular,Lost,None,None,15.55,1.0,TX-21,-10.20758,H,REP,OPEN,342797.5,342749.92,47.58,117995.45,219875.0,7737.01,227612.01,0.0,0.0,485.49,228097.5,0.0,114700.0,0.0,114700.0,0.0,0,0,0.0,304424.92,0.0,0.0,0.0,0.0,0.0,0.0,38325.0,0.0,0.0,38325.0,0.0,189772.5,304424.92,0.0,0.0,11/20/2017,True,False,True
664,Samuel Temple,samuel temple,TX,U.S. House Texas District 21,22,Representative,Regular,Lost,None,None,1.42,0.0,TX-21,-10.20758,H,REP,OPEN,14581.7,14405.05,86.77,0.0,13316.76,1264.94,14581.7,0.0,0.0,0.0,14581.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14405.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14581.7,14405.05,0.0,0.0,10/01/2017,True,False,False
665,Peggy Wardlaw,peggy wardlaw,TX,U.S. House Texas District 21,22,Representative,Regular,Lost,None,None,1.79,0.0,TX-21,-10.20758,H,REP,OPEN,17095.0,12289.92,4805.08,13690.0,1950.0,1455.0,3405.0,0.0,0.0,0.0,3405.0,0.0,13690.0,0.0,13690.0,0.0,0,0,0.0,12289.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,12289.92,0.0,0.0,12/19/2017,True,False,False
666,Anthony White,anthony white,TX,U.S. House Texas District 21,22,Representative,Regular,Lost,None,None,1.33,0.0,TX-21,-10.20758,H,REP,OPEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,False,False
667,Joseph Kopser,joseph kopser,TX,U.S. House Texas District 21,22,Representative,Regular,Advanced,Advanced,On the Ballot,29.030001000000002,0.0,TX-21,-10.20758,H,DEM,CHALLENGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,True,False
668,Joseph Kopser,joseph kopser,TX,U.S. House Texas District 21,22,Representative,Regular,Advanced,Advanced,On the Ballot,29.030001000000002,0.0,TX-21,-10.20758,H,DEM,OPEN,3251481.82,3236438.68,15043.14,0.0,2364839.69,401398.43,2766238.12,185086.48,4000.0,7177.5,2962502.1,249405.31,25000.0,0.0,25000.0,14574.41,0,0,0.0,3096974.18,0.0,0.0,0.0,25000.0,0.0,25000.0,68964.5,0.0,3200.0,72164.5,42300.0,2890337.6,3082399.77,0.0,0.0,04/01/2017,False,False,False
669,Mary Wilson,mary wilson,TX,U.S. House Texas District 21,22,Representative,Regular,Advanced,Lost,None,30.9,0.0,TX-21,-10.20758,H,DEM,OPEN,112239.74,112239.74,0.0,-27.72,38335.7,37219.79,75555.49,1120.02,0.0,6204.07,82879.58,500.0,27650.4,796.81,28447.21,412.95,0,0,0.0,98709.52,0.0,0.0,0.0,11886.58,688.85,12575.43,100.0,0.0,0.0,100.0,854.79,82779.58,98296.57,0.0,0.0,04/01/2017,False,False,False
